FIPStxt,State,Area_Name,Attribute,Value
1011,AL,Bullock County,R_NET_MIG_2023,-21.3
1013,AL,Butler County,Rural_Urban_Continuum_Code_2013,6
1013,AL,Butler County,Rural_Urban_Continuum_Code_2023,6
1013,AL,Butler County,Urban_Influence_2013,6
1013,AL,Butler County,Economic_typology_2015,0
1013,AL,Butler County,CENSUS_2020_POP,19051
1013,AL,Butler County,ESTIMATES_BASE_2020,19046
1013,AL,Butler County,POP_ESTIMATE_2020,19025
1013,AL,Butler County,POP_ESTIMATE_2021,18890
1013,AL,Butler County,POP_ESTIMATE_2022,18668
1013,AL,Butler County,POP_ESTIMATE_2023,18382
1013,AL,Butler County,N_POP_CHG_2020,-21
1013,AL,Butler County,N_POP_CHG_2021,-135
1013,AL,Butler County,N_POP_CHG_2022,-222
1013,AL,Butler County,N_POP_CHG_2023,-286
1013,AL,Butler County,BIRTHS_2020,47
1013,AL,Butler County,BIRTHS_2021,227
1013,AL,Butler County,BIRTHS_2022,207
1013,AL,Butler County,BIRTHS_2023,212
1013,AL,Butler County,DEATHS_2020,88
1013,AL,Butler County,DEATHS_2021,297
1013,AL,Butler County,DEATHS_2022,312
1013,AL,Butler County,DEATHS_2023,299
1013,AL,Butler County,NATURAL_CHG_2020,-41
1013,AL,Butler County,NATURAL_CHG_2021,-70
1013,AL,Butler County,NATURAL_CHG_2022,-105
1013,AL,Butler County,NATURAL_CHG_2023,-87
1013,AL,Butler County,INTERNATIONAL_MIG_2020,0
1013,AL,Butler County,INTERNATIONAL_MIG_2021,5
1013,AL,Butler County,INTERNATIONAL_MIG_2022,6
1013,AL,Butler County,INTERNATIONAL_MIG_2023,8
1013,AL,Butler County,DOMESTIC_MIG_2020,15
1013,AL,Butler County,DOMESTIC_MIG_2021,-75
1013,AL,Butler County,DOMESTIC_MIG_2022,-117
1013,AL,Butler County,DOMESTIC_MIG_2023,-207
1013,AL,Butler County,NET_MIG_2020,15
1013,AL,Butler County,NET_MIG_2021,-70
1013,AL,Butler County,NET_MIG_2022,-111
1013,AL,Butler County,NET_MIG_2023,-199
1013,AL,Butler County,RESIDUAL_2020,5
1013,AL,Butler County,RESIDUAL_2021,5
1013,AL,Butler County,RESIDUAL_2022,-6
1013,AL,Butler County,RESIDUAL_2023,0
1013,AL,Butler County,GQ_ESTIMATES_BASE_2020,285
1013,AL,Butler County,GQ_ESTIMATES_2020,285
1013,AL,Butler County,GQ_ESTIMATES_2021,285
1013,AL,Butler County,GQ_ESTIMATES_2022,285
1013,AL,Butler County,GQ_ESTIMATES_2023,285
1013,AL,Butler County,R_BIRTH_2021,12
1013,AL,Butler County,R_BIRTH_2022,11
1013,AL,Butler County,R_BIRTH_2023,11.4
1013,AL,Butler County,R_DEATH_2021,15.7
1013,AL,Butler County,R_DEATH_2022,16.6
1013,AL,Butler County,R_DEATH_2023,16.1
1013,AL,Butler County,R_NATURAL_CHG_2021,-3.7
1013,AL,Butler County,R_NATURAL_CHG_2022,-5.6
1013,AL,Butler County,R_NATURAL_CHG_2023,-4.7
1013,AL,Butler County,R_INTERNATIONAL_MIG_2021,0.3
1013,AL,Butler County,R_INTERNATIONAL_MIG_2022,0.3
1013,AL,Butler County,R_INTERNATIONAL_MIG_2023,0.4
1013,AL,Butler County,R_DOMESTIC_MIG_2021,-4
1013,AL,Butler County,R_DOMESTIC_MIG_2022,-6.2
1013,AL,Butler County,R_DOMESTIC_MIG_2023,-11.2
1013,AL,Butler County,R_NET_MIG_2021,-3.7
1013,AL,Butler County,R_NET_MIG_2022,-5.9
1013,AL,Butler County,R_NET_MIG_2023,-10.7
1015,AL,Calhoun County,Rural_Urban_Continuum_Code_2013,3
1015,AL,Calhoun County,Rural_Urban_Continuum_Code_2023,3
1015,AL,Calhoun County,Urban_Influence_2013,2
1015,AL,Calhoun County,Economic_typology_2015,4
1015,AL,Calhoun County,CENSUS_2020_POP,116441
1015,AL,Calhoun County,ESTIMATES_BASE_2020,116441
1015,AL,Calhoun County,POP_ESTIMATE_2020,116243
1015,AL,Calhoun County,POP_ESTIMATE_2021,115678
1015,AL,Calhoun County,POP_ESTIMATE_2022,115780
1015,AL,Calhoun County,POP_ESTIMATE_2023,116429
1015,AL,Calhoun County,N_POP_CHG_2020,-198
1015,AL,Calhoun County,N_POP_CHG_2021,-565
1015,AL,Calhoun County,N_POP_CHG_2022,102
1015,AL,Calhoun County,N_POP_CHG_2023,649
1015,AL,Calhoun County,BIRTHS_2020,305
1015,AL,Calhoun County,BIRTHS_2021,1250
1015,AL,Calhoun County,BIRTHS_2022,1334
1015,AL,Calhoun County,BIRTHS_2023,1346
1015,AL,Calhoun County,DEATHS_2020,397
1015,AL,Calhoun County,DEATHS_2021,1843
1015,AL,Calhoun County,DEATHS_2022,1852
1015,AL,Calhoun County,DEATHS_2023,1649
1015,AL,Calhoun County,NATURAL_CHG_2020,-92
1015,AL,Calhoun County,NATURAL_CHG_2021,-593
1015,AL,Calhoun County,NATURAL_CHG_2022,-518
1015,AL,Calhoun County,NATURAL_CHG_2023,-303
1015,AL,Calhoun County,INTERNATIONAL_MIG_2020,0
1015,AL,Calhoun County,INTERNATIONAL_MIG_2021,12
1015,AL,Calhoun County,INTERNATIONAL_MIG_2022,22
1015,AL,Calhoun County,INTERNATIONAL_MIG_2023,29
1015,AL,Calhoun County,DOMESTIC_MIG_2020,-115
1015,AL,Calhoun County,DOMESTIC_MIG_2021,-70
1015,AL,Calhoun County,DOMESTIC_MIG_2022,635
1015,AL,Calhoun County,DOMESTIC_MIG_2023,923
1015,AL,Calhoun County,NET_MIG_2020,-115
1015,AL,Calhoun County,NET_MIG_2021,-58
1015,AL,Calhoun County,NET_MIG_2022,657
1015,AL,Calhoun County,NET_MIG_2023,952
1015,AL,Calhoun County,RESIDUAL_2020,9
1015,AL,Calhoun County,RESIDUAL_2021,86
1015,AL,Calhoun County,RESIDUAL_2022,-37
1015,AL,Calhoun County,RESIDUAL_2023,0
1015,AL,Calhoun County,GQ_ESTIMATES_BASE_2020,5632
1015,AL,Calhoun County,GQ_ESTIMATES_2020,5554
1015,AL,Calhoun County,GQ_ESTIMATES_2021,5407
1015,AL,Calhoun County,GQ_ESTIMATES_2022,5749
1015,AL,Calhoun County,GQ_ESTIMATES_2023,5936
1015,AL,Calhoun County,R_BIRTH_2021,10.8
1015,AL,Calhoun County,R_BIRTH_2022,11.5
1015,AL,Calhoun County,R_BIRTH_2023,11.6
1015,AL,Calhoun County,R_DEATH_2021,15.9
1015,AL,Calhoun County,R_DEATH_2022,16
1015,AL,Calhoun County,R_DEATH_2023,14.2
1015,AL,Calhoun County,R_NATURAL_CHG_2021,-5.1
1015,AL,Calhoun County,R_NATURAL_CHG_2022,-4.5
1015,AL,Calhoun County,R_NATURAL_CHG_2023,-2.6
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2021,0.1
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2022,0.2
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2023,0.2
1015,AL,Calhoun County,R_DOMESTIC_MIG_2021,-0.6
1015,AL,Calhoun County,R_DOMESTIC_MIG_2022,5.5
1015,AL,Calhoun County,R_DOMESTIC_MIG_2023,7.9
1015,AL,Calhoun County,R_NET_MIG_2021,-0.5
1015,AL,Calhoun County,R_NET_MIG_2022,5.7
1015,AL,Calhoun County,R_NET_MIG_2023,8.2
1017,AL,Chambers County,Rural_Urban_Continuum_Code_2013,6
1017,AL,Chambers County,Rural_Urban_Continuum_Code_2023,6
1017,AL,Chambers County,Urban_Influence_2013,5
1017,AL,Chambers County,Economic_typology_2015,0
1017,AL,Chambers County,CENSUS_2020_POP,34772
1017,AL,Chambers County,ESTIMATES_BASE_2020,34772
1017,AL,Chambers County,POP_ESTIMATE_2020,34651
1017,AL,Chambers County,POP_ESTIMATE_2021,34488
1017,AL,Chambers County,POP_ESTIMATE_2022,34164
1017,AL,Chambers County,POP_ESTIMATE_2023,34079
1017,AL,Chambers County,N_POP_CHG_2020,-121
1017,AL,Chambers County,N_POP_CHG_2021,-163
1017,AL,Chambers County,N_POP_CHG_2022,-324
1017,AL,Chambers County,N_POP_CHG_2023,-85
1017,AL,Chambers County,BIRTHS_2020,87
1017,AL,Chambers County,BIRTHS_2021,392
1017,AL,Chambers County,BIRTHS_2022,401
1017,AL,Chambers County,BIRTHS_2023,398
1017,AL,Chambers County,DEATHS_2020,167
1017,AL,Chambers County,DEATHS_2021,592
1017,AL,Chambers County,DEATHS_2022,558
1017,AL,Chambers County,DEATHS_2023,511
1017,AL,Chambers County,NATURAL_CHG_2020,-80
1017,AL,Chambers County,NATURAL_CHG_2021,-200
1017,AL,Chambers County,NATURAL_CHG_2022,-157
1017,AL,Chambers County,NATURAL_CHG_2023,-113
1017,AL,Chambers County,INTERNATIONAL_MIG_2020,2
1017,AL,Chambers County,INTERNATIONAL_MIG_2021,22
1017,AL,Chambers County,INTERNATIONAL_MIG_2022,49
1017,AL,Chambers County,INTERNATIONAL_MIG_2023,55
1017,AL,Chambers County,DOMESTIC_MIG_2020,-51
1017,AL,Chambers County,DOMESTIC_MIG_2021,-6
1017,AL,Chambers County,DOMESTIC_MIG_2022,-208
1017,AL,Chambers County,DOMESTIC_MIG_2023,-26
1017,AL,Chambers County,NET_MIG_2020,-49
1017,AL,Chambers County,NET_MIG_2021,16
1017,AL,Chambers County,NET_MIG_2022,-159
1017,AL,Chambers County,NET_MIG_2023,29
1017,AL,Chambers County,RESIDUAL_2020,8
1017,AL,Chambers County,RESIDUAL_2021,21
1017,AL,Chambers County,RESIDUAL_2022,-8
1017,AL,Chambers County,RESIDUAL_2023,-1
1017,AL,Chambers County,GQ_ESTIMATES_BASE_2020,860
1017,AL,Chambers County,GQ_ESTIMATES_2020,860
1017,AL,Chambers County,GQ_ESTIMATES_2021,856
1017,AL,Chambers County,GQ_ESTIMATES_2022,860
1017,AL,Chambers County,GQ_ESTIMATES_2023,860
1017,AL,Chambers County,R_BIRTH_2021,11.3
1017,AL,Chambers County,R_BIRTH_2022,11.7
1017,AL,Chambers County,R_BIRTH_2023,11.7
1017,AL,Chambers County,R_DEATH_2021,17.1
1017,AL,Chambers County,R_DEATH_2022,16.3
1017,AL,Chambers County,R_DEATH_2023,15
1017,AL,Chambers County,R_NATURAL_CHG_2021,-5.8
1017,AL,Chambers County,R_NATURAL_CHG_2022,-4.6
1017,AL,Chambers County,R_NATURAL_CHG_2023,-3.3
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2021,0.6
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2022,1.4
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2023,1.6
1017,AL,Chambers County,R_DOMESTIC_MIG_2021,-0.2
1017,AL,Chambers County,R_DOMESTIC_MIG_2022,-6.1
1017,AL,Chambers County,R_DOMESTIC_MIG_2023,-0.8
1017,AL,Chambers County,R_NET_MIG_2021,0.5
1017,AL,Chambers County,R_NET_MIG_2022,-4.6
1017,AL,Chambers County,R_NET_MIG_2023,0.8
1019,AL,Cherokee County,Rural_Urban_Continuum_Code_2013,6
1019,AL,Cherokee County,Rural_Urban_Continuum_Code_2023,8
1019,AL,Cherokee County,Urban_Influence_2013,6
1019,AL,Cherokee County,Economic_typology_2015,0
1019,AL,Cherokee County,CENSUS_2020_POP,24971
1019,AL,Cherokee County,ESTIMATES_BASE_2020,24973
1019,AL,Cherokee County,POP_ESTIMATE_2020,24969
1019,AL,Cherokee County,POP_ESTIMATE_2021,25074
1019,AL,Cherokee County,POP_ESTIMATE_2022,25353
1019,AL,Cherokee County,POP_ESTIMATE_2023,25666
1019,AL,Cherokee County,N_POP_CHG_2020,-4
1019,AL,Cherokee County,N_POP_CHG_2021,105
1019,AL,Cherokee County,N_POP_CHG_2022,279
1019,AL,Cherokee County,N_POP_CHG_2023,313
1019,AL,Cherokee County,BIRTHS_2020,62
1019,AL,Cherokee County,BIRTHS_2021,254
1019,AL,Cherokee County,BIRTHS_2022,238
1019,AL,Cherokee County,BIRTHS_2023,230
1019,AL,Cherokee County,DEATHS_2020,122
1019,AL,Cherokee County,DEATHS_2021,442
1019,AL,Cherokee County,DEATHS_2022,456
1019,AL,Cherokee County,DEATHS_2023,409
1019,AL,Cherokee County,NATURAL_CHG_2020,-60
1019,AL,Cherokee County,NATURAL_CHG_2021,-188
1019,AL,Cherokee County,NATURAL_CHG_2022,-218
1019,AL,Cherokee County,NATURAL_CHG_2023,-179
1019,AL,Cherokee County,INTERNATIONAL_MIG_2020,0
1019,AL,Cherokee County,INTERNATIONAL_MIG_2021,7
1019,AL,Cherokee County,INTERNATIONAL_MIG_2022,14
1019,AL,Cherokee County,INTERNATIONAL_MIG_2023,14
1019,AL,Cherokee County,DOMESTIC_MIG_2020,59
1019,AL,Cherokee County,DOMESTIC_MIG_2021,284
1019,AL,Cherokee County,DOMESTIC_MIG_2022,476
1019,AL,Cherokee County,DOMESTIC_MIG_2023,482
1019,AL,Cherokee County,NET_MIG_2020,59
1019,AL,Cherokee County,NET_MIG_2021,291
1019,AL,Cherokee County,NET_MIG_2022,490
1019,AL,Cherokee County,NET_MIG_2023,496
1019,AL,Cherokee County,RESIDUAL_2020,-3
1019,AL,Cherokee County,RESIDUAL_2021,2
1019,AL,Cherokee County,RESIDUAL_2022,7
1019,AL,Cherokee County,RESIDUAL_2023,-4
1019,AL,Cherokee County,GQ_ESTIMATES_BASE_2020,278
1019,AL,Cherokee County,GQ_ESTIMATES_2020,278
1019,AL,Cherokee County,GQ_ESTIMATES_2021,278
1019,AL,Cherokee County,GQ_ESTIMATES_2022,278
1019,AL,Cherokee County,GQ_ESTIMATES_2023,278
1019,AL,Cherokee County,R_BIRTH_2021,10.2
1019,AL,Cherokee County,R_BIRTH_2022,9.4
1019,AL,Cherokee County,R_BIRTH_2023,9
1019,AL,Cherokee County,R_DEATH_2021,17.7
1019,AL,Cherokee County,R_DEATH_2022,18.1
1019,AL,Cherokee County,R_DEATH_2023,16
1019,AL,Cherokee County,R_NATURAL_CHG_2021,-7.5
1019,AL,Cherokee County,R_NATURAL_CHG_2022,-8.6
1019,AL,Cherokee County,R_NATURAL_CHG_2023,-7
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2021,0.3
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2022,0.6
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2023,0.5
1019,AL,Cherokee County,R_DOMESTIC_MIG_2021,11.4
1019,AL,Cherokee County,R_DOMESTIC_MIG_2022,18.9
1019,AL,Cherokee County,R_DOMESTIC_MIG_2023,18.9
1019,AL,Cherokee County,R_NET_MIG_2021,11.6
1019,AL,Cherokee County,R_NET_MIG_2022,19.4
1019,AL,Cherokee County,R_NET_MIG_2023,19.4
1021,AL,Chilton County,Rural_Urban_Continuum_Code_2013,1
1021,AL,Chilton County,Rural_Urban_Continuum_Code_2023,1
1021,AL,Chilton County,Urban_Influence_2013,1
1021,AL,Chilton County,Economic_typology_2015,0
1021,AL,Chilton County,CENSUS_2020_POP,45014
1021,AL,Chilton County,ESTIMATES_BASE_2020,45011
1021,AL,Chilton County,POP_ESTIMATE_2020,45057
1021,AL,Chilton County,POP_ESTIMATE_2021,45259
1021,AL,Chilton County,POP_ESTIMATE_2022,45848
1021,AL,Chilton County,POP_ESTIMATE_2023,46431
1021,AL,Chilton County,N_POP_CHG_2020,46
1021,AL,Chilton County,N_POP_CHG_2021,202
1021,AL,Chilton County,N_POP_CHG_2022,589
1021,AL,Chilton County,N_POP_CHG_2023,583
1021,AL,Chilton County,BIRTHS_2020,147
1021,AL,Chilton County,BIRTHS_2021,534
1021,AL,Chilton County,BIRTHS_2022,540
1021,AL,Chilton County,BIRTHS_2023,548
1021,AL,Chilton County,DEATHS_2020,143
1021,AL,Chilton County,DEATHS_2021,659
1021,AL,Chilton County,DEATHS_2022,643
1021,AL,Chilton County,DEATHS_2023,588
1021,AL,Chilton County,NATURAL_CHG_2020,4
1021,AL,Chilton County,NATURAL_CHG_2021,-125
1021,AL,Chilton County,NATURAL_CHG_2022,-103
1021,AL,Chilton County,NATURAL_CHG_2023,-40
1021,AL,Chilton County,INTERNATIONAL_MIG_2020,1
1021,AL,Chilton County,INTERNATIONAL_MIG_2021,20
1021,AL,Chilton County,INTERNATIONAL_MIG_2022,26
1021,AL,Chilton County,INTERNATIONAL_MIG_2023,49
1021,AL,Chilton County,DOMESTIC_MIG_2020,26
1021,AL,Chilton County,DOMESTIC_MIG_2021,289
1021,AL,Chilton County,DOMESTIC_MIG_2022,656
1021,AL,Chilton County,DOMESTIC_MIG_2023,577
1021,AL,Chilton County,NET_MIG_2020,27
1021,AL,Chilton County,NET_MIG_2021,309
1021,AL,Chilton County,NET_MIG_2022,682
1021,AL,Chilton County,NET_MIG_2023,626
1021,AL,Chilton County,RESIDUAL_2020,15
1021,AL,Chilton County,RESIDUAL_2021,18
1021,AL,Chilton County,RESIDUAL_2022,10
1021,AL,Chilton County,RESIDUAL_2023,-3
1021,AL,Chilton County,GQ_ESTIMATES_BASE_2020,388
1021,AL,Chilton County,GQ_ESTIMATES_2020,388
1021,AL,Chilton County,GQ_ESTIMATES_2021,388
1021,AL,Chilton County,GQ_ESTIMATES_2022,388
1021,AL,Chilton County,GQ_ESTIMATES_2023,388
1021,AL,Chilton County,R_BIRTH_2021,11.8
1021,AL,Chilton County,R_BIRTH_2022,11.9
1021,AL,Chilton County,R_BIRTH_2023,11.9
1021,AL,Chilton County,R_DEATH_2021,14.6
1021,AL,Chilton County,R_DEATH_2022,14.1
1021,AL,Chilton County,R_DEATH_2023,12.7
1021,AL,Chilton County,R_NATURAL_CHG_2021,-2.8
1021,AL,Chilton County,R_NATURAL_CHG_2022,-2.3
1021,AL,Chilton County,R_NATURAL_CHG_2023,-0.9
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2021,0.4
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2022,0.6
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2023,1.1
1021,AL,Chilton County,R_DOMESTIC_MIG_2021,6.4
1021,AL,Chilton County,R_DOMESTIC_MIG_2022,14.4
1021,AL,Chilton County,R_DOMESTIC_MIG_2023,12.5
1021,AL,Chilton County,R_NET_MIG_2021,6.8
1021,AL,Chilton County,R_NET_MIG_2022,15
1021,AL,Chilton County,R_NET_MIG_2023,13.6
1023,AL,Choctaw County,Rural_Urban_Continuum_Code_2013,9
1023,AL,Choctaw County,Rural_Urban_Continuum_Code_2023,9
1023,AL,Choctaw County,Urban_Influence_2013,10
1023,AL,Choctaw County,Economic_typology_2015,3
1023,AL,Choctaw County,CENSUS_2020_POP,12665
1023,AL,Choctaw County,ESTIMATES_BASE_2020,12669
1023,AL,Choctaw County,POP_ESTIMATE_2020,12626
1023,AL,Choctaw County,POP_ESTIMATE_2021,12548
1023,AL,Choctaw County,POP_ESTIMATE_2022,12431
1023,AL,Choctaw County,POP_ESTIMATE_2023,12252
1023,AL,Choctaw County,N_POP_CHG_2020,-43
1023,AL,Choctaw County,N_POP_CHG_2021,-78
1023,AL,Choctaw County,N_POP_CHG_2022,-117
1023,AL,Choctaw County,N_POP_CHG_2023,-179
1023,AL,Choctaw County,BIRTHS_2020,33
1023,AL,Choctaw County,BIRTHS_2021,131
1023,AL,Choctaw County,BIRTHS_2022,141
1023,AL,Choctaw County,BIRTHS_2023,108
1023,AL,Choctaw County,DEATHS_2020,53
1023,AL,Choctaw County,DEATHS_2021,205
1023,AL,Choctaw County,DEATHS_2022,213
1023,AL,Choctaw County,DEATHS_2023,200
1023,AL,Choctaw County,NATURAL_CHG_2020,-20
1023,AL,Choctaw County,NATURAL_CHG_2021,-74
1023,AL,Choctaw County,NATURAL_CHG_2022,-72
1023,AL,Choctaw County,NATURAL_CHG_2023,-92
1023,AL,Choctaw County,INTERNATIONAL_MIG_2020,0
1023,AL,Choctaw County,INTERNATIONAL_MIG_2021,1
1023,AL,Choctaw County,INTERNATIONAL_MIG_2022,2
1023,AL,Choctaw County,INTERNATIONAL_MIG_2023,2
1023,AL,Choctaw County,DOMESTIC_MIG_2020,-22
1023,AL,Choctaw County,DOMESTIC_MIG_2021,-12
1023,AL,Choctaw County,DOMESTIC_MIG_2022,-41
1023,AL,Choctaw County,DOMESTIC_MIG_2023,-88
1023,AL,Choctaw County,NET_MIG_2020,-22
1023,AL,Choctaw County,NET_MIG_2021,-11
1023,AL,Choctaw County,NET_MIG_2022,-39
1023,AL,Choctaw County,NET_MIG_2023,-86
1023,AL,Choctaw County,RESIDUAL_2020,-1
1023,AL,Choctaw County,RESIDUAL_2021,7
1023,AL,Choctaw County,RESIDUAL_2022,-6
1023,AL,Choctaw County,RESIDUAL_2023,-1
1023,AL,Choctaw County,GQ_ESTIMATES_BASE_2020,66
1023,AL,Choctaw County,GQ_ESTIMATES_2020,66
1023,AL,Choctaw County,GQ_ESTIMATES_2021,66
1023,AL,Choctaw County,GQ_ESTIMATES_2022,66
1023,AL,Choctaw County,GQ_ESTIMATES_2023,66
1023,AL,Choctaw County,R_BIRTH_2021,10.4
1023,AL,Choctaw County,R_BIRTH_2022,11.3
1023,AL,Choctaw County,R_BIRTH_2023,8.8
1023,AL,Choctaw County,R_DEATH_2021,16.3
1023,AL,Choctaw County,R_DEATH_2022,17.1
1023,AL,Choctaw County,R_DEATH_2023,16.2
1023,AL,Choctaw County,R_NATURAL_CHG_2021,-5.9
1023,AL,Choctaw County,R_NATURAL_CHG_2022,-5.8
1023,AL,Choctaw County,R_NATURAL_CHG_2023,-7.5
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2021,0.1
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2022,0.2
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2023,0.2
1023,AL,Choctaw County,R_DOMESTIC_MIG_2021,-1
1023,AL,Choctaw County,R_DOMESTIC_MIG_2022,-3.3
1023,AL,Choctaw County,R_DOMESTIC_MIG_2023,-7.1
1023,AL,Choctaw County,R_NET_MIG_2021,-0.9
1023,AL,Choctaw County,R_NET_MIG_2022,-3.1
1023,AL,Choctaw County,R_NET_MIG_2023,-7
1025,AL,Clarke County,Rural_Urban_Continuum_Code_2013,7
1025,AL,Clarke County,Rural_Urban_Continuum_Code_2023,9
1025,AL,Clarke County,Urban_Influence_2013,11
1025,AL,Clarke County,Economic_typology_2015,3
1025,AL,Clarke County,CENSUS_2020_POP,23087
1025,AL,Clarke County,ESTIMATES_BASE_2020,23091
1025,AL,Clarke County,POP_ESTIMATE_2020,22987
1025,AL,Clarke County,POP_ESTIMATE_2021,22740
1025,AL,Clarke County,POP_ESTIMATE_2022,22574
1025,AL,Clarke County,POP_ESTIMATE_2023,22337
1025,AL,Clarke County,N_POP_CHG_2020,-104
1025,AL,Clarke County,N_POP_CHG_2021,-247
1025,AL,Clarke County,N_POP_CHG_2022,-166
1025,AL,Clarke County,N_POP_CHG_2023,-237
1025,AL,Clarke County,BIRTHS_2020,57
1025,AL,Clarke County,BIRTHS_2021,300
1025,AL,Clarke County,BIRTHS_2022,289
1025,AL,Clarke County,BIRTHS_2023,293
1025,AL,Clarke County,DEATHS_2020,101
1025,AL,Clarke County,DEATHS_2021,435
1025,AL,Clarke County,DEATHS_2022,390
1025,AL,Clarke County,DEATHS_2023,366
1025,AL,Clarke County,NATURAL_CHG_2020,-44
1025,AL,Clarke County,NATURAL_CHG_2021,-135
1025,AL,Clarke County,NATURAL_CHG_2022,-101
1025,AL,Clarke County,NATURAL_CHG_2023,-73
1025,AL,Clarke County,INTERNATIONAL_MIG_2020,0
1025,AL,Clarke County,INTERNATIONAL_MIG_2021,0
1025,AL,Clarke County,INTERNATIONAL_MIG_2022,0
1025,AL,Clarke County,INTERNATIONAL_MIG_2023,0
1025,AL,Clarke County,DOMESTIC_MIG_2020,-56
1025,AL,Clarke County,DOMESTIC_MIG_2021,-120
1025,AL,Clarke County,DOMESTIC_MIG_2022,-58
1025,AL,Clarke County,DOMESTIC_MIG_2023,-165
1025,AL,Clarke County,NET_MIG_2020,-56
1025,AL,Clarke County,NET_MIG_2021,-120
1025,AL,Clarke County,NET_MIG_2022,-58
1025,AL,Clarke County,NET_MIG_2023,-165
1025,AL,Clarke County,RESIDUAL_2020,-4
1025,AL,Clarke County,RESIDUAL_2021,8
1025,AL,Clarke County,RESIDUAL_2022,-7
1025,AL,Clarke County,RESIDUAL_2023,1
1025,AL,Clarke County,GQ_ESTIMATES_BASE_2020,372
1025,AL,Clarke County,GQ_ESTIMATES_2020,372
1025,AL,Clarke County,GQ_ESTIMATES_2021,372
1025,AL,Clarke County,GQ_ESTIMATES_2022,372
1025,AL,Clarke County,GQ_ESTIMATES_2023,372
1025,AL,Clarke County,R_BIRTH_2021,13.1
1025,AL,Clarke County,R_BIRTH_2022,12.8
1025,AL,Clarke County,R_BIRTH_2023,13
1025,AL,Clarke County,R_DEATH_2021,19
1025,AL,Clarke County,R_DEATH_2022,17.2
1025,AL,Clarke County,R_DEATH_2023,16.3
1025,AL,Clarke County,R_NATURAL_CHG_2021,-5.9
1025,AL,Clarke County,R_NATURAL_CHG_2022,-4.5
1025,AL,Clarke County,R_NATURAL_CHG_2023,-3.3
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2021,0
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2022,0
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2023,0
1025,AL,Clarke County,R_DOMESTIC_MIG_2021,-5.2
1025,AL,Clarke County,R_DOMESTIC_MIG_2022,-2.6
1025,AL,Clarke County,R_DOMESTIC_MIG_2023,-7.3
1025,AL,Clarke County,R_NET_MIG_2021,-5.2
1025,AL,Clarke County,R_NET_MIG_2022,-2.6
1025,AL,Clarke County,R_NET_MIG_2023,-7.3
1027,AL,Clay County,Rural_Urban_Continuum_Code_2013,9
1027,AL,Clay County,Rural_Urban_Continuum_Code_2023,9
1027,AL,Clay County,Urban_Influence_2013,10
1027,AL,Clay County,Economic_typology_2015,3
1027,AL,Clay County,CENSUS_2020_POP,14236
1027,AL,Clay County,ESTIMATES_BASE_2020,14237
1027,AL,Clay County,POP_ESTIMATE_2020,14212
1027,AL,Clay County,POP_ESTIMATE_2021,14170
1027,AL,Clay County,POP_ESTIMATE_2022,14183
1027,AL,Clay County,POP_ESTIMATE_2023,14111
1027,AL,Clay County,N_POP_CHG_2020,-25
1027,AL,Clay County,N_POP_CHG_2021,-42
1027,AL,Clay County,N_POP_CHG_2022,13
1027,AL,Clay County,N_POP_CHG_2023,-72
1027,AL,Clay County,BIRTHS_2020,33
1027,AL,Clay County,BIRTHS_2021,142
1027,AL,Clay County,BIRTHS_2022,154
1027,AL,Clay County,BIRTHS_2023,159
1027,AL,Clay County,DEATHS_2020,39
1027,AL,Clay County,DEATHS_2021,268
1027,AL,Clay County,DEATHS_2022,235
1027,AL,Clay County,DEATHS_2023,230
1027,AL,Clay County,NATURAL_CHG_2020,-6
1027,AL,Clay County,NATURAL_CHG_2021,-126
1027,AL,Clay County,NATURAL_CHG_2022,-81
1027,AL,Clay County,NATURAL_CHG_2023,-71
1027,AL,Clay County,INTERNATIONAL_MIG_2020,0
1027,AL,Clay County,INTERNATIONAL_MIG_2021,-1
1027,AL,Clay County,INTERNATIONAL_MIG_2022,-3
1027,AL,Clay County,INTERNATIONAL_MIG_2023,-3
1027,AL,Clay County,DOMESTIC_MIG_2020,-20
1027,AL,Clay County,DOMESTIC_MIG_2021,78
1027,AL,Clay County,DOMESTIC_MIG_2022,103
1027,AL,Clay County,DOMESTIC_MIG_2023,2
1027,AL,Clay County,NET_MIG_2020,-20
1027,AL,Clay County,NET_MIG_2021,77
1027,AL,Clay County,NET_MIG_2022,100
1027,AL,Clay County,NET_MIG_2023,-1
